game,sex,type,name,average9
rus2017,Ladies,FS,Evgenia MEDVEDEVA,2.111
rus2017,Ladies,FS,Evgenia MEDVEDEVA,1.889
rus2017,Ladies,FS,Evgenia MEDVEDEVA,2.444
rus2017,Ladies,FS,Carolina KOSTNER,1.333
rus2017,Ladies,FS,Carolina KOSTNER,1.889
rus2017,Ladies,FS,Carolina KOSTNER,1.778
rus2017,Ladies,FS,Carolina KOSTNER,2
rus2017,Ladies,FS,Carolina KOSTNER,1.667
rus2017,Ladies,FS,Carolina KOSTNER,1.556
rus2017,Ladies,FS,Carolina KOSTNER,0.444
rus2017,Ladies,FS,Carolina KOSTNER,1.333
rus2017,Ladies,FS,Carolina KOSTNER,1.111
rus2017,Ladies,FS,Carolina KOSTNER,2.111
rus2017,Ladies,FS,Carolina KOSTNER,1.667
rus2017,Ladies,FS,Carolina KOSTNER,1.222
rus2017,Ladies,FS,Anastasia GALUSTYAN,0.889
rus2017,Ladies,FS,Anastasia GALUSTYAN,-1
rus2017,Ladies,FS,Anastasia GALUSTYAN,0
rus2017,Ladies,FS,Anastasia GALUSTYAN,-0.222
rus2017,Ladies,FS,Anastasia GALUSTYAN,0.889
rus2017,Ladies,FS,Anastasia GALUSTYAN,0.667
rus2017,Ladies,FS,Anastasia GALUSTYAN,-1.111
rus2017,Ladies,FS,Anastasia GALUSTYAN,-1.111
rus2017,Ladies,FS,Anastasia GALUSTYAN,0.111
rus2017,Ladies,FS,Anastasia GALUSTYAN,0.889
rus2017,Ladies,FS,Anastasia GALUSTYAN,0.556
rus2017,Ladies,FS,Anastasia GALUSTYAN,1.333
rus2017,Ladies,FS,Mae Berenice MEITE,1
rus2017,Ladies,FS,Mae Berenice MEITE,0.111
rus2017,Ladies,FS,Mae Berenice MEITE,-1.222
rus2017,Ladies,FS,Mae Berenice MEITE,0
rus2017,Ladies,FS,Mae Berenice MEITE,0.333
rus2017,Ladies,FS,Mae Berenice MEITE,-1
rus2017,Ladies,FS,Mae Berenice MEITE,0.333
rus2017,Ladies,FS,Mae Berenice MEITE,-2.222
rus2017,Ladies,FS,Mae Berenice MEITE,-0.111
rus2017,Ladies,FS,Mae Berenice MEITE,0.333
rus2017,Ladies,FS,Mae Berenice MEITE,0.444
rus2017,Ladies,FS,Mae Berenice MEITE,0.667
rus2017,Ladies,FS,Wakaba HIGUCHI,1.778
rus2017,Ladies,FS,Wakaba HIGUCHI,1
rus2017,Ladies,FS,Wakaba HIGUCHI,2.111
rus2017,Ladies,FS,Wakaba HIGUCHI,2.444
rus2017,Ladies,FS,Wakaba HIGUCHI,0
rus2017,Ladies,FS,Wakaba HIGUCHI,1
rus2017,Ladies,FS,Wakaba HIGUCHI,1.222
rus2017,Ladies,FS,Wakaba HIGUCHI,-0.556
rus2017,Ladies,FS,Wakaba HIGUCHI,1
rus2017,Ladies,FS,Wakaba HIGUCHI,1.222
rus2017,Ladies,FS,Wakaba HIGUCHI,2
rus2017,Ladies,FS,Wakaba HIGUCHI,2
rus2017,Ladies,FS,Elena RADIONOVA,-0.667
rus2017,Ladies,FS,Elena RADIONOVA,-0.111
rus2017,Ladies,FS,Elena RADIONOVA,1.222
rus2017,Ladies,FS,Elena RADIONOVA,1.667
rus2017,Ladies,FS,Elena RADIONOVA,1.778
rus2017,Ladies,FS,Elena RADIONOVA,0
rus2017,Ladies,FS,Elena RADIONOVA,-1
rus2017,Ladies,FS,Elena RADIONOVA,0.333
rus2017,Ladies,FS,Elena RADIONOVA,99
rus2017,Ladies,FS,Elena RADIONOVA,0.444
rus2017,Ladies,FS,Elena RADIONOVA,1.556
rus2017,Ladies,FS,Elena RADIONOVA,2.556
rus2017,Ladies,FS,Kaori SAKAMOTO,-3
rus2017,Ladies,FS,Kaori SAKAMOTO,1
rus2017,Ladies,FS,Kaori SAKAMOTO,1
rus2017,Ladies,FS,Kaori SAKAMOTO,1.111
rus2017,Ladies,FS,Kaori SAKAMOTO,-1.333
rus2017,Ladies,FS,Kaori SAKAMOTO,0.778
rus2017,Ladies,FS,Kaori SAKAMOTO,1.556
rus2017,Ladies,FS,Kaori SAKAMOTO,0.778
rus2017,Ladies,FS,Kaori SAKAMOTO,1.222
rus2017,Ladies,FS,Kaori SAKAMOTO,-1.444
rus2017,Ladies,FS,Kaori SAKAMOTO,0.778
rus2017,Ladies,FS,Kaori SAKAMOTO,1.778
rus2017,Ladies,FS,Mariah BELL,1
rus2017,Ladies,FS,Mariah BELL,-2
rus2017,Ladies,FS,Mariah BELL,0.889
rus2017,Ladies,FS,Mariah BELL,1.111
rus2017,Ladies,FS,Mariah BELL,-2
rus2017,Ladies,FS,Mariah BELL,-0.444
rus2017,Ladies,FS,Mariah BELL,0.333
rus2017,Ladies,FS,Mariah BELL,1.111
rus2017,Ladies,FS,Mariah BELL,1
rus2017,Ladies,FS,Mariah BELL,0.778
rus2017,Ladies,FS,Mariah BELL,1.778
rus2017,Ladies,FS,Mariah BELL,1.667
rus2017,Ladies,FS,Mirai NAGASU,-1.333
rus2017,Ladies,FS,Mirai NAGASU,-0.222
rus2017,Ladies,FS,Mirai NAGASU,-1
rus2017,Ladies,FS,Mirai NAGASU,1.667
rus2017,Ladies,FS,Mirai NAGASU,1.444
rus2017,Ladies,FS,Mirai NAGASU,-2.111
rus2017,Ladies,FS,Mirai NAGASU,0.778
rus2017,Ladies,FS,Mirai NAGASU,0.889
rus2017,Ladies,FS,Mirai NAGASU,0.889
rus2017,Ladies,FS,Mirai NAGASU,0.778
rus2017,Ladies,FS,Mirai NAGASU,-0.778
rus2017,Ladies,FS,Mirai NAGASU,1.333
rus2017,Ladies,FS,Valeriia MIKHAILOVA,1
rus2017,Ladies,FS,Valeriia MIKHAILOVA,-0.667
rus2017,Ladies,FS,Valeriia MIKHAILOVA,0.889
rus2017,Ladies,FS,Valeriia MIKHAILOVA,1
rus2017,Ladies,FS,Valeriia MIKHAILOVA,1.111
rus2017,Ladies,FS,Valeriia MIKHAILOVA,0.778
rus2017,Ladies,FS,Valeriia MIKHAILOVA,0.111
rus2017,Ladies,FS,Valeriia MIKHAILOVA,0.556
rus2017,Ladies,FS,Valeriia MIKHAILOVA,1
rus2017,Ladies,FS,Valeriia MIKHAILOVA,0.667
rus2017,Ladies,FS,Valeriia MIKHAILOVA,-2.333
rus2017,Ladies,FS,Valeriia MIKHAILOVA,1.222
rus2017,Ladies,FS,Elizabet TURSYNBAEVA,1.556
rus2017,Ladies,FS,Elizabet TURSYNBAEVA,0.556
rus2017,Ladies,FS,Elizabet TURSYNBAEVA,1
rus2017,Ladies,FS,Elizabet TURSYNBAEVA,1.111
rus2017,Ladies,FS,Elizabet TURSYNBAEVA,1.889
rus2017,Ladies,FS,Elizabet TURSYNBAEVA,1.444
rus2017,Ladies,FS,Elizabet TURSYNBAEVA,1.111
rus2017,Ladies,FS,Elizabet TURSYNBAEVA,-2
rus2017,Ladies,FS,Elizabet TURSYNBAEVA,-0.333
rus2017,Ladies,FS,Elizabet TURSYNBAEVA,1.222
rus2017,Ladies,FS,Elizabet TURSYNBAEVA,1.444
rus2017,Ladies,FS,Elizabet TURSYNBAEVA,1.778
rus2017,Ladies,FS,Nicole SCHOTT,-0.111
rus2017,Ladies,FS,Nicole SCHOTT,1
rus2017,Ladies,FS,Nicole SCHOTT,-1.111
rus2017,Ladies,FS,Nicole SCHOTT,0.778
rus2017,Ladies,FS,Nicole SCHOTT,0.333
rus2017,Ladies,FS,Nicole SCHOTT,0.778
rus2017,Ladies,FS,Nicole SCHOTT,1.111
rus2017,Ladies,FS,Nicole SCHOTT,0.111
rus2017,Ladies,FS,Nicole SCHOTT,0
rus2017,Ladies,FS,Nicole SCHOTT,0.889
rus2017,Ladies,FS,Nicole SCHOTT,0.667
rus2017,Ladies,FS,Nicole SCHOTT,0.778
rus2017,Ladies,SP,Evgenia MEDVEDEVA,2.333
rus2017,Ladies,SP,Evgenia MEDVEDEVA,2.778
rus2017,Ladies,SP,Evgenia MEDVEDEVA,2
rus2017,Ladies,SP,Evgenia MEDVEDEVA,2
rus2017,Ladies,SP,Evgenia MEDVEDEVA,1.778
rus2017,Ladies,SP,Evgenia MEDVEDEVA,2.778
rus2017,Ladies,SP,Evgenia MEDVEDEVA,2.556
rus2017,Ladies,SP,Carolina KOSTNER,1.556
rus2017,Ladies,SP,Carolina KOSTNER,1.444
rus2017,Ladies,SP,Carolina KOSTNER,1.778
rus2017,Ladies,SP,Carolina KOSTNER,1.556
rus2017,Ladies,SP,Carolina KOSTNER,1.778
rus2017,Ladies,SP,Carolina KOSTNER,2.444
rus2017,Ladies,SP,Carolina KOSTNER,1.778
rus2017,Ladies,SP,Mae Berenice MEITE,-3
rus2017,Ladies,SP,Mae Berenice MEITE,0.667
rus2017,Ladies,SP,Mae Berenice MEITE,0.444
rus2017,Ladies,SP,Mae Berenice MEITE,-1.333
rus2017,Ladies,SP,Mae Berenice MEITE,0.889
rus2017,Ladies,SP,Mae Berenice MEITE,0.778
rus2017,Ladies,SP,Mae Berenice MEITE,0.889
rus2017,Ladies,SP,Anastasia GALUSTYAN,-3
rus2017,Ladies,SP,Anastasia GALUSTYAN,-0.778
rus2017,Ladies,SP,Anastasia GALUSTYAN,0.667
rus2017,Ladies,SP,Anastasia GALUSTYAN,0
rus2017,Ladies,SP,Anastasia GALUSTYAN,1.667
rus2017,Ladies,SP,Anastasia GALUSTYAN,-2.889
rus2017,Ladies,SP,Anastasia GALUSTYAN,0.889
rus2017,Ladies,SP,Wakaba HIGUCHI,1.889
rus2017,Ladies,SP,Wakaba HIGUCHI,1.556
rus2017,Ladies,SP,Wakaba HIGUCHI,1.222
rus2017,Ladies,SP,Wakaba HIGUCHI,-0.556
rus2017,Ladies,SP,Wakaba HIGUCHI,-0.778
rus2017,Ladies,SP,Wakaba HIGUCHI,2.222
rus2017,Ladies,SP,Wakaba HIGUCHI,1.889
rus2017,Ladies,SP,Kaori SAKAMOTO,2
rus2017,Ladies,SP,Kaori SAKAMOTO,1.333
rus2017,Ladies,SP,Kaori SAKAMOTO,1.444
rus2017,Ladies,SP,Kaori SAKAMOTO,1.333
rus2017,Ladies,SP,Kaori SAKAMOTO,1.667
rus2017,Ladies,SP,Kaori SAKAMOTO,1.444
rus2017,Ladies,SP,Kaori SAKAMOTO,1.556
rus2017,Ladies,SP,Elena RADIONOVA,-2
rus2017,Ladies,SP,Elena RADIONOVA,0.778
rus2017,Ladies,SP,Elena RADIONOVA,1.444
rus2017,Ladies,SP,Elena RADIONOVA,-0.556
rus2017,Ladies,SP,Elena RADIONOVA,1
rus2017,Ladies,SP,Elena RADIONOVA,2.111
rus2017,Ladies,SP,Elena RADIONOVA,2.778
rus2017,Ladies,SP,Elizabet TURSYNBAEVA,1.667
rus2017,Ladies,SP,Elizabet TURSYNBAEVA,1.667
rus2017,Ladies,SP,Elizabet TURSYNBAEVA,-1.778
rus2017,Ladies,SP,Elizabet TURSYNBAEVA,1.556
rus2017,Ladies,SP,Elizabet TURSYNBAEVA,0.667
rus2017,Ladies,SP,Elizabet TURSYNBAEVA,1.889
rus2017,Ladies,SP,Elizabet TURSYNBAEVA,1.444
rus2017,Ladies,SP,Mariah BELL,-1.889
rus2017,Ladies,SP,Mariah BELL,1.222
rus2017,Ladies,SP,Mariah BELL,1.333
rus2017,Ladies,SP,Mariah BELL,0.444
rus2017,Ladies,SP,Mariah BELL,1.111
rus2017,Ladies,SP,Mariah BELL,1.333
rus2017,Ladies,SP,Mariah BELL,1.222
rus2017,Ladies,SP,Valeriia MIKHAILOVA,-0.333
rus2017,Ladies,SP,Valeriia MIKHAILOVA,1.111
rus2017,Ladies,SP,Valeriia MIKHAILOVA,1.111
rus2017,Ladies,SP,Valeriia MIKHAILOVA,1
rus2017,Ladies,SP,Valeriia MIKHAILOVA,0.667
rus2017,Ladies,SP,Valeriia MIKHAILOVA,1.444
rus2017,Ladies,SP,Valeriia MIKHAILOVA,1.222
rus2017,Ladies,SP,Mirai NAGASU,-0.778
rus2017,Ladies,SP,Mirai NAGASU,-3
rus2017,Ladies,SP,Mirai NAGASU,1.556
rus2017,Ladies,SP,Mirai NAGASU,-3
rus2017,Ladies,SP,Mirai NAGASU,1.667
rus2017,Ladies,SP,Mirai NAGASU,0.889
rus2017,Ladies,SP,Mirai NAGASU,2
rus2017,Ladies,SP,Nicole SCHOTT,0.889
rus2017,Ladies,SP,Nicole SCHOTT,1
rus2017,Ladies,SP,Nicole SCHOTT,0.889
rus2017,Ladies,SP,Nicole SCHOTT,99
rus2017,Ladies,SP,Nicole SCHOTT,1
rus2017,Ladies,SP,Nicole SCHOTT,0.444
rus2017,Ladies,SP,Nicole SCHOTT,1.111
rus2017,Men,FS,Yuzuru HANYU,1.222
rus2017,Men,FS,Yuzuru HANYU,0.778
rus2017,Men,FS,Yuzuru HANYU,2.333
rus2017,Men,FS,Yuzuru HANYU,2
rus2017,Men,FS,Yuzuru HANYU,2.556
rus2017,Men,FS,Yuzuru HANYU,-0.556
rus2017,Men,FS,Yuzuru HANYU,0.222
rus2017,Men,FS,Yuzuru HANYU,1.778
rus2017,Men,FS,Yuzuru HANYU,1.889
rus2017,Men,FS,Yuzuru HANYU,0.889
rus2017,Men,FS,Yuzuru HANYU,1.222
rus2017,Men,FS,Yuzuru HANYU,2.889
rus2017,Men,FS,Yuzuru HANYU,1.889
rus2017,Men,FS,Nathan CHEN,2.111
rus2017,Men,FS,Nathan CHEN,1.667
rus2017,Men,FS,Nathan CHEN,0.556
rus2017,Men,FS,Nathan CHEN,1.333
rus2017,Men,FS,Nathan CHEN,2.111
rus2017,Men,FS,Nathan CHEN,1.667
rus2017,Men,FS,Nathan CHEN,-0.111
rus2017,Men,FS,Nathan CHEN,-0.667
rus2017,Men,FS,Nathan CHEN,-1.667
rus2017,Men,FS,Nathan CHEN,1.222
rus2017,Men,FS,Nathan CHEN,2
rus2017,Men,FS,Nathan CHEN,1.889
rus2017,Men,FS,Nathan CHEN,1.333
rus2017,Men,FS,Andrei LAZUKIN,-3
rus2017,Men,FS,Andrei LAZUKIN,0.444
rus2017,Men,FS,Andrei LAZUKIN,1.667
rus2017,Men,FS,Andrei LAZUKIN,-1.222
rus2017,Men,FS,Andrei LAZUKIN,-3
rus2017,Men,FS,Andrei LAZUKIN,1.111
rus2017,Men,FS,Andrei LAZUKIN,0
rus2017,Men,FS,Andrei LAZUKIN,0
rus2017,Men,FS,Andrei LAZUKIN,0.444
rus2017,Men,FS,Andrei LAZUKIN,-1
rus2017,Men,FS,Andrei LAZUKIN,0.556
rus2017,Men,FS,Andrei LAZUKIN,0.667
rus2017,Men,FS,Andrei LAZUKIN,0.556
rus2017,Men,FS,Daniel SAMOHIN,-2.444
rus2017,Men,FS,Daniel SAMOHIN,-3
rus2017,Men,FS,Daniel SAMOHIN,-3
rus2017,Men,FS,Daniel SAMOHIN,0.889
rus2017,Men,FS,Daniel SAMOHIN,1.333
rus2017,Men,FS,Daniel SAMOHIN,0.444
rus2017,Men,FS,Daniel SAMOHIN,0.889
rus2017,Men,FS,Daniel SAMOHIN,-2.556
rus2017,Men,FS,Daniel SAMOHIN,-0.222
rus2017,Men,FS,Daniel SAMOHIN,-2
rus2017,Men,FS,Daniel SAMOHIN,1.111
rus2017,Men,FS,Daniel SAMOHIN,0.111
rus2017,Men,FS,Daniel SAMOHIN,0.222
rus2017,Men,FS,Mikhail KOLYADA,-2.889
rus2017,Men,FS,Mikhail KOLYADA,-2.889
rus2017,Men,FS,Mikhail KOLYADA,-0.333
rus2017,Men,FS,Mikhail KOLYADA,2.222
rus2017,Men,FS,Mikhail KOLYADA,2
rus2017,Men,FS,Mikhail KOLYADA,2.444
rus2017,Men,FS,Mikhail KOLYADA,1.556
rus2017,Men,FS,Mikhail KOLYADA,2.111
rus2017,Men,FS,Mikhail KOLYADA,0.778
rus2017,Men,FS,Mikhail KOLYADA,-2.889
rus2017,Men,FS,Mikhail KOLYADA,1.444
rus2017,Men,FS,Mikhail KOLYADA,2
rus2017,Men,FS,Mikhail KOLYADA,1.556
rus2017,Men,FS,Misha GE,1
rus2017,Men,FS,Misha GE,0.889
rus2017,Men,FS,Misha GE,1.222
rus2017,Men,FS,Misha GE,1
rus2017,Men,FS,Misha GE,1.778
rus2017,Men,FS,Misha GE,0.889
rus2017,Men,FS,Misha GE,0.778
rus2017,Men,FS,Misha GE,1
rus2017,Men,FS,Misha GE,1.333
rus2017,Men,FS,Misha GE,0.556
rus2017,Men,FS,Misha GE,0.444
rus2017,Men,FS,Misha GE,2.889
rus2017,Men,FS,Misha GE,2.111
rus2017,Men,FS,Moris KVITELASHVILI,2.111
rus2017,Men,FS,Moris KVITELASHVILI,0.556
rus2017,Men,FS,Moris KVITELASHVILI,1.333
rus2017,Men,FS,Moris KVITELASHVILI,0.444
rus2017,Men,FS,Moris KVITELASHVILI,1.667
rus2017,Men,FS,Moris KVITELASHVILI,-2
rus2017,Men,FS,Moris KVITELASHVILI,0.889
rus2017,Men,FS,Moris KVITELASHVILI,0.889
rus2017,Men,FS,Moris KVITELASHVILI,-1.111
rus2017,Men,FS,Moris KVITELASHVILI,-0.667
rus2017,Men,FS,Moris KVITELASHVILI,0.778
rus2017,Men,FS,Moris KVITELASHVILI,1.222
rus2017,Men,FS,Moris KVITELASHVILI,1.111
rus2017,Men,FS,Nam NGUYEN,1.333
rus2017,Men,FS,Nam NGUYEN,-3
rus2017,Men,FS,Nam NGUYEN,0.778
rus2017,Men,FS,Nam NGUYEN,0.889
rus2017,Men,FS,Nam NGUYEN,0.778
rus2017,Men,FS,Nam NGUYEN,0
rus2017,Men,FS,Nam NGUYEN,0.111
rus2017,Men,FS,Nam NGUYEN,0.778
rus2017,Men,FS,Nam NGUYEN,0.444
rus2017,Men,FS,Nam NGUYEN,1.111
rus2017,Men,FS,Nam NGUYEN,-0.667
rus2017,Men,FS,Nam NGUYEN,0.556
rus2017,Men,FS,Nam NGUYEN,0.778
rus2017,Men,FS,Dmitri ALIEV,-1.111
rus2017,Men,FS,Dmitri ALIEV,0.444
rus2017,Men,FS,Dmitri ALIEV,1.111
rus2017,Men,FS,Dmitri ALIEV,0.333
rus2017,Men,FS,Dmitri ALIEV,1.444
rus2017,Men,FS,Dmitri ALIEV,-3
rus2017,Men,FS,Dmitri ALIEV,-3
rus2017,Men,FS,Dmitri ALIEV,0.556
rus2017,Men,FS,Dmitri ALIEV,-3
rus2017,Men,FS,Dmitri ALIEV,-0.111
rus2017,Men,FS,Dmitri ALIEV,0.889
rus2017,Men,FS,Dmitri ALIEV,1
rus2017,Men,FS,Dmitri ALIEV,99
rus2017,Men,FS,Denis TEN,-3
rus2017,Men,FS,Denis TEN,-2.889
rus2017,Men,FS,Denis TEN,1.111
rus2017,Men,FS,Denis TEN,1.444
rus2017,Men,FS,Denis TEN,2
rus2017,Men,FS,Denis TEN,0.556
rus2017,Men,FS,Denis TEN,0.111
rus2017,Men,FS,Denis TEN,1.667
rus2017,Men,FS,Denis TEN,1.333
rus2017,Men,FS,Denis TEN,1.111
rus2017,Men,FS,Denis TEN,1.222
rus2017,Men,FS,Denis TEN,2.444
rus2017,Men,FS,Denis TEN,1.444
rus2017,Men,FS,Deniss VASILJEVS,-2.444
rus2017,Men,FS,Deniss VASILJEVS,-3
rus2017,Men,FS,Deniss VASILJEVS,-3
rus2017,Men,FS,Deniss VASILJEVS,1.889
rus2017,Men,FS,Deniss VASILJEVS,1.444
rus2017,Men,FS,Deniss VASILJEVS,-0.444
rus2017,Men,FS,Deniss VASILJEVS,1
rus2017,Men,FS,Deniss VASILJEVS,0.444
rus2017,Men,FS,Deniss VASILJEVS,0.889
rus2017,Men,FS,Deniss VASILJEVS,0.556
rus2017,Men,FS,Deniss VASILJEVS,2.333
rus2017,Men,FS,Deniss VASILJEVS,1.222
rus2017,Men,FS,Deniss VASILJEVS,2.222
rus2017,Men,FS,Grant HOCHSTEIN,-3
rus2017,Men,FS,Grant HOCHSTEIN,-2
rus2017,Men,FS,Grant HOCHSTEIN,1.333
rus2017,Men,FS,Grant HOCHSTEIN,1.444
rus2017,Men,FS,Grant HOCHSTEIN,1.333
rus2017,Men,FS,Grant HOCHSTEIN,-3
rus2017,Men,FS,Grant HOCHSTEIN,-0.111
rus2017,Men,FS,Grant HOCHSTEIN,1.333
rus2017,Men,FS,Grant HOCHSTEIN,0.111
rus2017,Men,FS,Grant HOCHSTEIN,0.444
rus2017,Men,FS,Grant HOCHSTEIN,1.444
rus2017,Men,FS,Grant HOCHSTEIN,0.778
rus2017,Men,FS,Grant HOCHSTEIN,1.778
rus2017,Men,SP,Nathan CHEN,1.556
rus2017,Men,SP,Nathan CHEN,1.667
rus2017,Men,SP,Nathan CHEN,0.444
rus2017,Men,SP,Nathan CHEN,-0.889
rus2017,Men,SP,Nathan CHEN,-0.778
rus2017,Men,SP,Nathan CHEN,2.444
rus2017,Men,SP,Nathan CHEN,2.222
rus2017,Men,SP,Yuzuru HANYU,-1.778
rus2017,Men,SP,Yuzuru HANYU,2
rus2017,Men,SP,Yuzuru HANYU,1.778
rus2017,Men,SP,Yuzuru HANYU,3
rus2017,Men,SP,Yuzuru HANYU,-2.667
rus2017,Men,SP,Yuzuru HANYU,2.778
rus2017,Men,SP,Yuzuru HANYU,2.222
rus2017,Men,SP,Grant HOCHSTEIN,-3
rus2017,Men,SP,Grant HOCHSTEIN,-2.222
rus2017,Men,SP,Grant HOCHSTEIN,1.111
rus2017,Men,SP,Grant HOCHSTEIN,1.556
rus2017,Men,SP,Grant HOCHSTEIN,-2.111
rus2017,Men,SP,Grant HOCHSTEIN,1
rus2017,Men,SP,Grant HOCHSTEIN,1.667
rus2017,Men,SP,Daniel SAMOHIN,-2.444
rus2017,Men,SP,Daniel SAMOHIN,-1.333
rus2017,Men,SP,Daniel SAMOHIN,-0.333
rus2017,Men,SP,Daniel SAMOHIN,-3
rus2017,Men,SP,Daniel SAMOHIN,0.444
rus2017,Men,SP,Daniel SAMOHIN,-1
rus2017,Men,SP,Daniel SAMOHIN,0.778
rus2017,Men,SP,Dmitri ALIEV,1.222
rus2017,Men,SP,Dmitri ALIEV,1.333
rus2017,Men,SP,Dmitri ALIEV,1.667
rus2017,Men,SP,Dmitri ALIEV,0.556
rus2017,Men,SP,Dmitri ALIEV,0.444
rus2017,Men,SP,Dmitri ALIEV,1.444
rus2017,Men,SP,Dmitri ALIEV,0.778
rus2017,Men,SP,Mikhail KOLYADA,1.111
rus2017,Men,SP,Mikhail KOLYADA,-3
rus2017,Men,SP,Mikhail KOLYADA,1.889
rus2017,Men,SP,Mikhail KOLYADA,2.111
rus2017,Men,SP,Mikhail KOLYADA,1.889
rus2017,Men,SP,Mikhail KOLYADA,1.333
rus2017,Men,SP,Mikhail KOLYADA,2
rus2017,Men,SP,Misha GE,0.222
rus2017,Men,SP,Misha GE,1.111
rus2017,Men,SP,Misha GE,1.111
rus2017,Men,SP,Misha GE,1.111
rus2017,Men,SP,Misha GE,1.778
rus2017,Men,SP,Misha GE,2.556
rus2017,Men,SP,Misha GE,1.556
rus2017,Men,SP,Deniss VASILJEVS,1.556
rus2017,Men,SP,Deniss VASILJEVS,-0.111
rus2017,Men,SP,Deniss VASILJEVS,1.111
rus2017,Men,SP,Deniss VASILJEVS,1.444
rus2017,Men,SP,Deniss VASILJEVS,1.222
rus2017,Men,SP,Deniss VASILJEVS,1.889
rus2017,Men,SP,Deniss VASILJEVS,2
rus2017,Men,SP,Nam NGUYEN,0.556
rus2017,Men,SP,Nam NGUYEN,-3
rus2017,Men,SP,Nam NGUYEN,0.111
rus2017,Men,SP,Nam NGUYEN,0.333
rus2017,Men,SP,Nam NGUYEN,0.667
rus2017,Men,SP,Nam NGUYEN,0.889
rus2017,Men,SP,Nam NGUYEN,1.111
rus2017,Men,SP,Moris KVITELASHVILI,0.667
rus2017,Men,SP,Moris KVITELASHVILI,0.889
rus2017,Men,SP,Moris KVITELASHVILI,0.889
rus2017,Men,SP,Moris KVITELASHVILI,0.778
rus2017,Men,SP,Moris KVITELASHVILI,-3
rus2017,Men,SP,Moris KVITELASHVILI,1.333
rus2017,Men,SP,Moris KVITELASHVILI,1.111
rus2017,Men,SP,Andrei LAZUKIN,0.667
rus2017,Men,SP,Andrei LAZUKIN,0.667
rus2017,Men,SP,Andrei LAZUKIN,1.556
rus2017,Men,SP,Andrei LAZUKIN,0.444
rus2017,Men,SP,Andrei LAZUKIN,1.333
rus2017,Men,SP,Andrei LAZUKIN,1.222
rus2017,Men,SP,Andrei LAZUKIN,0.778
rus2017,Men,SP,Denis TEN,-2.667
rus2017,Men,SP,Denis TEN,-3
rus2017,Men,SP,Denis TEN,0.778
rus2017,Men,SP,Denis TEN,-2.889
rus2017,Men,SP,Denis TEN,1.556
rus2017,Men,SP,Denis TEN,2.333
rus2017,Men,SP,Denis TEN,1.778
usa2017,Ladies,FS,Satoko MIYAHARA,0.667
usa2017,Ladies,FS,Satoko MIYAHARA,1
usa2017,Ladies,FS,Satoko MIYAHARA,0.444
usa2017,Ladies,FS,Satoko MIYAHARA,1.444
usa2017,Ladies,FS,Satoko MIYAHARA,1.333
usa2017,Ladies,FS,Satoko MIYAHARA,2.556
usa2017,Ladies,FS,Satoko MIYAHARA,0.333
usa2017,Ladies,FS,Satoko MIYAHARA,0.667
usa2017,Ladies,FS,Satoko MIYAHARA,0.778
usa2017,Ladies,FS,Satoko MIYAHARA,2.111
usa2017,Ladies,FS,Satoko MIYAHARA,1.111
usa2017,Ladies,FS,Satoko MIYAHARA,2.889
usa2017,Ladies,FS,Kaori SAKAMOTO,1.778
usa2017,Ladies,FS,Kaori SAKAMOTO,1.778
usa2017,Ladies,FS,Kaori SAKAMOTO,1.889
usa2017,Ladies,FS,Kaori SAKAMOTO,0.889
usa2017,Ladies,FS,Kaori SAKAMOTO,0.889
usa2017,Ladies,FS,Kaori SAKAMOTO,1.333
usa2017,Ladies,FS,Kaori SAKAMOTO,1.444
usa2017,Ladies,FS,Kaori SAKAMOTO,1.889
usa2017,Ladies,FS,Kaori SAKAMOTO,1.222
usa2017,Ladies,FS,Kaori SAKAMOTO,1.667
usa2017,Ladies,FS,Kaori SAKAMOTO,1.333
usa2017,Ladies,FS,Kaori SAKAMOTO,0.333
usa2017,Ladies,FS,Bradie TENNELL,1
usa2017,Ladies,FS,Bradie TENNELL,1.222
usa2017,Ladies,FS,Bradie TENNELL,1.222
usa2017,Ladies,FS,Bradie TENNELL,1.778
usa2017,Ladies,FS,Bradie TENNELL,1.667
usa2017,Ladies,FS,Bradie TENNELL,1.111
usa2017,Ladies,FS,Bradie TENNELL,0.889
usa2017,Ladies,FS,Bradie TENNELL,1
usa2017,Ladies,FS,Bradie TENNELL,1
usa2017,Ladies,FS,Bradie TENNELL,1.667
usa2017,Ladies,FS,Bradie TENNELL,2
usa2017,Ladies,FS,Bradie TENNELL,2.111
usa2017,Ladies,FS,Polina TSURSKAYA,1.667
usa2017,Ladies,FS,Polina TSURSKAYA,1.556
usa2017,Ladies,FS,Polina TSURSKAYA,1.333
usa2017,Ladies,FS,Polina TSURSKAYA,1.556
usa2017,Ladies,FS,Polina TSURSKAYA,1.222
usa2017,Ladies,FS,Polina TSURSKAYA,-0.222
usa2017,Ladies,FS,Polina TSURSKAYA,1
usa2017,Ladies,FS,Polina TSURSKAYA,0.444
usa2017,Ladies,FS,Polina TSURSKAYA,0.667
usa2017,Ladies,FS,Polina TSURSKAYA,1.111
usa2017,Ladies,FS,Polina TSURSKAYA,1.667
usa2017,Ladies,FS,Polina TSURSKAYA,1.111
usa2017,Ladies,FS,Serafima SAKHANOVICH,1.667
usa2017,Ladies,FS,Serafima SAKHANOVICH,1.556
usa2017,Ladies,FS,Serafima SAKHANOVICH,0.222
