game,place,sex,type,name,judgeNo,elementNo,judge,judgeName,judgeCountry,country,dif,isCompatriot,isMax,isMin,isSingleMax,isSingleMin
jpn2017,jpn,Ladies,SP,Rika HONGO,J4,5,2,Mr. Walter TOIGO,ITA,JPN,0.500,0,1,0,0,0
jpn2017,jpn,Ladies,SP,Rika HONGO,J5,5,1,Ms. Jitka MOKRA,CZE,JPN,-0.625,0,0,1,0,0
jpn2017,jpn,Ladies,SP,Rika HONGO,J6,5,1,Ms. Olga KOZHEMIAKINA,RUS,JPN,-0.625,0,0,1,0,0
jpn2017,jpn,Ladies,SP,Rika HONGO,J7,5,1,Ms. Jung-Sue LEE,KOR,JPN,-0.625,0,0,1,0,0
jpn2017,jpn,Ladies,SP,Rika HONGO,J8,5,2,Ms. Deveny DECK,USA,JPN,0.500,0,1,0,0,0
jpn2017,jpn,Ladies,SP,Rika HONGO,J9,5,1,Ms. Sally REHORICK,CAN,JPN,-0.625,0,0,1,0,0
jpn2017,jpn,Ladies,SP,Rika HONGO,J1,6,2,Mr. Thomas BIEGLER,AUT,JPN,0.000,0,0,0,0,0
jpn2017,jpn,Ladies,SP,Rika HONGO,J2,6,2,Mr. Igor PROKOP,SVK,JPN,0.000,0,0,0,0,0
jpn2017,jpn,Ladies,SP,Rika HONGO,J3,6,3,Mr. Akira YOSHIZAWA,JPN,JPN,1.125,1,1,0,1,0
jpn2017,jpn,Ladies,SP,Rika HONGO,J4,6,2,Mr. Walter TOIGO,ITA,JPN,0.000,0,0,0,0,0
jpn2017,jpn,Ladies,SP,Rika HONGO,J5,6,2,Ms. Jitka MOKRA,CZE,JPN,0.000,0,0,0,0,0
jpn2017,jpn,Ladies,SP,Rika HONGO,J6,6,2,Ms. Olga KOZHEMIAKINA,RUS,JPN,0.000,0,0,0,0,0
jpn2017,jpn,Ladies,SP,Rika HONGO,J7,6,1,Ms. Jung-Sue LEE,KOR,JPN,-1.125,0,0,1,0,1
jpn2017,jpn,Ladies,SP,Rika HONGO,J8,6,2,Ms. Deveny DECK,USA,JPN,0.000,0,0,0,0,0
jpn2017,jpn,Ladies,SP,Rika HONGO,J9,6,2,Ms. Sally REHORICK,CAN,JPN,0.000,0,0,0,0,0
jpn2017,jpn,Ladies,SP,Rika HONGO,J1,7,1,Mr. Thomas BIEGLER,AUT,JPN,-1.000,0,0,1,0,0
jpn2017,jpn,Ladies,SP,Rika HONGO,J2,7,2,Mr. Igor PROKOP,SVK,JPN,0.125,0,0,0,0,0
jpn2017,jpn,Ladies,SP,Rika HONGO,J3,7,3,Mr. Akira YOSHIZAWA,JPN,JPN,1.250,1,1,0,1,0
jpn2017,jpn,Ladies,SP,Rika HONGO,J4,7,2,Mr. Walter TOIGO,ITA,JPN,0.125,0,0,0,0,0
jpn2017,jpn,Ladies,SP,Rika HONGO,J5,7,2,Ms. Jitka MOKRA,CZE,JPN,0.125,0,0,0,0,0
jpn2017,jpn,Ladies,SP,Rika HONGO,J6,7,2,Ms. Olga KOZHEMIAKINA,RUS,JPN,0.125,0,0,0,0,0
jpn2017,jpn,Ladies,SP,Rika HONGO,J7,7,1,Ms. Jung-Sue LEE,KOR,JPN,-1.000,0,0,1,0,0
jpn2017,jpn,Ladies,SP,Rika HONGO,J8,7,2,Ms. Deveny DECK,USA,JPN,0.125,0,0,0,0,0
jpn2017,jpn,Ladies,SP,Rika HONGO,J9,7,2,Ms. Sally REHORICK,CAN,JPN,0.125,0,0,0,0,0
jpn2017,jpn,Ladies,SP,Mirai NAGASU,J1,1,-1,Mr. Thomas BIEGLER,AUT,USA,-0.250,0,0,0,0,0
jpn2017,jpn,Ladies,SP,Mirai NAGASU,J2,1,-1,Mr. Igor PROKOP,SVK,USA,-0.250,0,0,0,0,0
jpn2017,jpn,Ladies,SP,Mirai NAGASU,J3,1,0,Mr. Akira YOSHIZAWA,JPN,USA,0.875,0,0,0,0,0
jpn2017,jpn,Ladies,SP,Mirai NAGASU,J4,1,-1,Mr. Walter TOIGO,ITA,USA,-0.250,0,0,0,0,0
jpn2017,jpn,Ladies,SP,Mirai NAGASU,J5,1,-1,Ms. Jitka MOKRA,CZE,USA,-0.250,0,0,0,0,0
jpn2017,jpn,Ladies,SP,Mirai NAGASU,J6,1,-1,Ms. Olga KOZHEMIAKINA,RUS,USA,-0.250,0,0,0,0,0
jpn2017,jpn,Ladies,SP,Mirai NAGASU,J7,1,-1,Ms. Jung-Sue LEE,KOR,USA,-0.250,0,0,0,0,0
jpn2017,jpn,Ladies,SP,Mirai NAGASU,J8,1,1,Ms. Deveny DECK,USA,USA,2.000,1,1,0,1,0
jpn2017,jpn,Ladies,SP,Mirai NAGASU,J9,1,-2,Ms. Sally REHORICK,CAN,USA,-1.375,0,0,1,0,1
jpn2017,jpn,Ladies,SP,Mirai NAGASU,J1,2,0,Mr. Thomas BIEGLER,AUT,USA,1.000,0,1,0,1,0
jpn2017,jpn,Ladies,SP,Mirai NAGASU,J2,2,-1,Mr. Igor PROKOP,SVK,USA,-0.125,0,0,1,0,0
jpn2017,jpn,Ladies,SP,Mirai NAGASU,J3,2,-1,Mr. Akira YOSHIZAWA,JPN,USA,-0.125,0,0,1,0,0
jpn2017,jpn,Ladies,SP,Mirai NAGASU,J4,2,-1,Mr. Walter TOIGO,ITA,USA,-0.125,0,0,1,0,0
jpn2017,jpn,Ladies,SP,Mirai NAGASU,J5,2,-1,Ms. Jitka MOKRA,CZE,USA,-0.125,0,0,1,0,0
jpn2017,jpn,Ladies,SP,Mirai NAGASU,J6,2,-1,Ms. Olga KOZHEMIAKINA,RUS,USA,-0.125,0,0,1,0,0
jpn2017,jpn,Ladies,SP,Mirai NAGASU,J7,2,-1,Ms. Jung-Sue LEE,KOR,USA,-0.125,0,0,1,0,0
jpn2017,jpn,Ladies,SP,Mirai NAGASU,J8,2,-1,Ms. Deveny DECK,USA,USA,-0.125,1,0,1,0,0
jpn2017,jpn,Ladies,SP,Mirai NAGASU,J9,2,-1,Ms. Sally REHORICK,CAN,USA,-0.125,0,0,1,0,0
jpn2017,jpn,Ladies,SP,Mirai NAGASU,J1,3,2,Mr. Thomas BIEGLER,AUT,USA,0.625,0,1,0,0,0
jpn2017,jpn,Ladies,SP,Mirai NAGASU,J2,3,1,Mr. Igor PROKOP,SVK,USA,-0.500,0,0,1,0,0
jpn2017,jpn,Ladies,SP,Mirai NAGASU,J3,3,1,Mr. Akira YOSHIZAWA,JPN,USA,-0.500,0,0,1,0,0
jpn2017,jpn,Ladies,SP,Mirai NAGASU,J4,3,1,Mr. Walter TOIGO,ITA,USA,-0.500,0,0,1,0,0
jpn2017,jpn,Ladies,SP,Mirai NAGASU,J5,3,2,Ms. Jitka MOKRA,CZE,USA,0.625,0,1,0,0,0
jpn2017,jpn,Ladies,SP,Mirai NAGASU,J6,3,1,Ms. Olga KOZHEMIAKINA,RUS,USA,-0.500,0,0,1,0,0
jpn2017,jpn,Ladies,SP,Mirai NAGASU,J7,3,2,Ms. Jung-Sue LEE,KOR,USA,0.625,0,1,0,0,0
jpn2017,jpn,Ladies,SP,Mirai NAGASU,J8,3,2,Ms. Deveny DECK,USA,USA,0.625,1,1,0,0,0
jpn2017,jpn,Ladies,SP,Mirai NAGASU,J9,3,1,Ms. Sally REHORICK,CAN,USA,-0.500,0,0,1,0,0
jpn2017,jpn,Ladies,SP,Mirai NAGASU,J1,4,-3,Mr. Thomas BIEGLER,AUT,USA,-0.875,0,0,1,0,0
jpn2017,jpn,Ladies,SP,Mirai NAGASU,J2,4,-2,Mr. Igor PROKOP,SVK,USA,0.250,0,0,0,0,0
jpn2017,jpn,Ladies,SP,Mirai NAGASU,J3,4,-2,Mr. Akira YOSHIZAWA,JPN,USA,0.250,0,0,0,0,0
jpn2017,jpn,Ladies,SP,Mirai NAGASU,J4,4,-2,Mr. Walter TOIGO,ITA,USA,0.250,0,0,0,0,0
jpn2017,jpn,Ladies,SP,Mirai NAGASU,J5,4,-2,Ms. Jitka MOKRA,CZE,USA,0.250,0,0,0,0,0
jpn2017,jpn,Ladies,SP,Mirai NAGASU,J6,4,-2,Ms. Olga KOZHEMIAKINA,RUS,USA,0.250,0,0,0,0,0
jpn2017,jpn,Ladies,SP,Mirai NAGASU,J7,4,-3,Ms. Jung-Sue LEE,KOR,USA,-0.875,0,0,1,0,0
jpn2017,jpn,Ladies,SP,Mirai NAGASU,J8,4,-1,Ms. Deveny DECK,USA,USA,1.375,1,1,0,1,0
jpn2017,jpn,Ladies,SP,Mirai NAGASU,J9,4,-3,Ms. Sally REHORICK,CAN,USA,-0.875,0,0,1,0,0
jpn2017,jpn,Ladies,SP,Mirai NAGASU,J1,5,2,Mr. Thomas BIEGLER,AUT,USA,0.125,0,1,0,0,0
jpn2017,jpn,Ladies,SP,Mirai NAGASU,J2,5,2,Mr. Igor PROKOP,SVK,USA,0.125,0,1,0,0,0
jpn2017,jpn,Ladies,SP,Mirai NAGASU,J3,5,2,Mr. Akira YOSHIZAWA,JPN,USA,0.125,0,1,0,0,0
jpn2017,jpn,Ladies,SP,Mirai NAGASU,J4,5,2,Mr. Walter TOIGO,ITA,USA,0.125,0,1,0,0,0
jpn2017,jpn,Ladies,SP,Mirai NAGASU,J5,5,2,Ms. Jitka MOKRA,CZE,USA,0.125,0,1,0,0,0
jpn2017,jpn,Ladies,SP,Mirai NAGASU,J6,5,1,Ms. Olga KOZHEMIAKINA,RUS,USA,-1.000,0,0,1,0,1
jpn2017,jpn,Ladies,SP,Mirai NAGASU,J7,5,2,Ms. Jung-Sue LEE,KOR,USA,0.125,0,1,0,0,0
jpn2017,jpn,Ladies,SP,Mirai NAGASU,J8,5,2,Ms. Deveny DECK,USA,USA,0.125,1,1,0,0,0
jpn2017,jpn,Ladies,SP,Mirai NAGASU,J9,5,2,Ms. Sally REHORICK,CAN,USA,0.125,0,1,0,0,0
jpn2017,jpn,Ladies,SP,Mirai NAGASU,J1,6,1,Mr. Thomas BIEGLER,AUT,USA,-0.250,0,0,1,0,0
jpn2017,jpn,Ladies,SP,Mirai NAGASU,J2,6,1,Mr. Igor PROKOP,SVK,USA,-0.250,0,0,1,0,0
jpn2017,jpn,Ladies,SP,Mirai NAGASU,J3,6,2,Mr. Akira YOSHIZAWA,JPN,USA,0.875,0,1,0,0,0
jpn2017,jpn,Ladies,SP,Mirai NAGASU,J4,6,1,Mr. Walter TOIGO,ITA,USA,-0.250,0,0,1,0,0
jpn2017,jpn,Ladies,SP,Mirai NAGASU,J5,6,1,Ms. Jitka MOKRA,CZE,USA,-0.250,0,0,1,0,0
jpn2017,jpn,Ladies,SP,Mirai NAGASU,J6,6,1,Ms. Olga KOZHEMIAKINA,RUS,USA,-0.250,0,0,1,0,0
jpn2017,jpn,Ladies,SP,Mirai NAGASU,J7,6,1,Ms. Jung-Sue LEE,KOR,USA,-0.250,0,0,1,0,0
jpn2017,jpn,Ladies,SP,Mirai NAGASU,J8,6,2,Ms. Deveny DECK,USA,USA,0.875,1,1,0,0,0
jpn2017,jpn,Ladies,SP,Mirai NAGASU,J9,6,1,Ms. Sally REHORICK,CAN,USA,-0.250,0,0,1,0,0
jpn2017,jpn,Ladies,SP,Mirai NAGASU,J1,7,3,Mr. Thomas BIEGLER,AUT,USA,0.625,0,1,0,0,0
jpn2017,jpn,Ladies,SP,Mirai NAGASU,J2,7,2,Mr. Igor PROKOP,SVK,USA,-0.500,0,0,1,0,0
jpn2017,jpn,Ladies,SP,Mirai NAGASU,J3,7,3,Mr. Akira YOSHIZAWA,JPN,USA,0.625,0,1,0,0,0
jpn2017,jpn,Ladies,SP,Mirai NAGASU,J4,7,2,Mr. Walter TOIGO,ITA,USA,-0.500,0,0,1,0,0
jpn2017,jpn,Ladies,SP,Mirai NAGASU,J5,7,3,Ms. Jitka MOKRA,CZE,USA,0.625,0,1,0,0,0
jpn2017,jpn,Ladies,SP,Mirai NAGASU,J6,7,2,Ms. Olga KOZHEMIAKINA,RUS,USA,-0.500,0,0,1,0,0
jpn2017,jpn,Ladies,SP,Mirai NAGASU,J7,7,2,Ms. Jung-Sue LEE,KOR,USA,-0.500,0,0,1,0,0
jpn2017,jpn,Ladies,SP,Mirai NAGASU,J8,7,3,Ms. Deveny DECK,USA,USA,0.625,1,1,0,0,0
jpn2017,jpn,Ladies,SP,Mirai NAGASU,J9,7,2,Ms. Sally REHORICK,CAN,USA,-0.500,0,0,1,0,0
jpn2017,jpn,Ladies,SP,Satoko MIYAHARA,J1,1,-1,Mr. Thomas BIEGLER,AUT,JPN,0.375,0,1,0,0,0
jpn2017,jpn,Ladies,SP,Satoko MIYAHARA,J2,1,-2,Mr. Igor PROKOP,SVK,JPN,-0.750,0,0,1,0,0
jpn2017,jpn,Ladies,SP,Satoko MIYAHARA,J3,1,-1,Mr. Akira YOSHIZAWA,JPN,JPN,0.375,1,1,0,0,0
jpn2017,jpn,Ladies,SP,Satoko MIYAHARA,J4,1,-1,Mr. Walter TOIGO,ITA,JPN,0.375,0,1,0,0,0
jpn2017,jpn,Ladies,SP,Satoko MIYAHARA,J5,1,-2,Ms. Jitka MOKRA,CZE,JPN,-0.750,0,0,1,0,0
jpn2017,jpn,Ladies,SP,Satoko MIYAHARA,J6,1,-1,Ms. Olga KOZHEMIAKINA,RUS,JPN,0.375,0,1,0,0,0
jpn2017,jpn,Ladies,SP,Satoko MIYAHARA,J7,1,-1,Ms. Jung-Sue LEE,KOR,JPN,0.375,0,1,0,0,0
jpn2017,jpn,Ladies,SP,Satoko MIYAHARA,J8,1,-1,Ms. Deveny DECK,USA,JPN,0.375,0,1,0,0,0
jpn2017,jpn,Ladies,SP,Satoko MIYAHARA,J9,1,-2,Ms. Sally REHORICK,CAN,JPN,-0.750,0,0,1,0,0
jpn2017,jpn,Ladies,SP,Satoko MIYAHARA,J1,2,2,Mr. Thomas BIEGLER,AUT,JPN,0.750,0,1,0,0,0
jpn2017,jpn,Ladies,SP,Satoko MIYAHARA,J2,2,1,Mr. Igor PROKOP,SVK,JPN,-0.375,0,0,1,0,0
jpn2017,jpn,Ladies,SP,Satoko MIYAHARA,J3,2,1,Mr. Akira YOSHIZAWA,JPN,JPN,-0.375,1,0,1,0,0
jpn2017,jpn,Ladies,SP,Satoko MIYAHARA,J4,2,1,Mr. Walter TOIGO,ITA,JPN,-0.375,0,0,1,0,0
jpn2017,jpn,Ladies,SP,Satoko MIYAHARA,J5,2,1,Ms. Jitka MOKRA,CZE,JPN,-0.375,0,0,1,0,0
jpn2017,jpn,Ladies,SP,Satoko MIYAHARA,J6,2,1,Ms. Olga KOZHEMIAKINA,RUS,JPN,-0.375,0,0,1,0,0
jpn2017,jpn,Ladies,SP,Satoko MIYAHARA,J7,2,1,Ms. Jung-Sue LEE,KOR,JPN,-0.375,0,0,1,0,0
jpn2017,jpn,Ladies,SP,Satoko MIYAHARA,J8,2,2,Ms. Deveny DECK,USA,JPN,0.750,0,1,0,0,0
jpn2017,jpn,Ladies,SP,Satoko MIYAHARA,J9,2,2,Ms. Sally REHORICK,CAN,JPN,0.750,0,1,0,0,0
jpn2017,jpn,Ladies,SP,Satoko MIYAHARA,J1,3,1,Mr. Thomas BIEGLER,AUT,JPN,-0.375,0,0,0,0,0
jpn2017,jpn,Ladies,SP,Satoko MIYAHARA,J2,3,2,Mr. Igor PROKOP,SVK,JPN,0.750,0,1,0,0,0
jpn2017,jpn,Ladies,SP,Satoko MIYAHARA,J3,3,2,Mr. Akira YOSHIZAWA,JPN,JPN,0.750,1,1,0,0,0
jpn2017,jpn,Ladies,SP,Satoko MIYAHARA,J4,3,1,Mr. Walter TOIGO,ITA,JPN,-0.375,0,0,0,0,0
jpn2017,jpn,Ladies,SP,Satoko MIYAHARA,J5,3,1,Ms. Jitka MOKRA,CZE,JPN,-0.375,0,0,0,0,0
jpn2017,jpn,Ladies,SP,Satoko MIYAHARA,J6,3,0,Ms. Olga KOZHEMIAKINA,RUS,JPN,-1.500,0,0,1,0,1
jpn2017,jpn,Ladies,SP,Satoko MIYAHARA,J7,3,1,Ms. Jung-Sue LEE,KOR,JPN,-0.375,0,0,0,0,0
jpn2017,jpn,Ladies,SP,Satoko MIYAHARA,J8,3,2,Ms. Deveny DECK,USA,JPN,0.750,0,1,0,0,0
jpn2017,jpn,Ladies,SP,Satoko MIYAHARA,J9,3,2,Ms. Sally REHORICK,CAN,JPN,0.750,0,1,0,0,0
jpn2017,jpn,Ladies,SP,Satoko MIYAHARA,J1,4,1,Mr. Thomas BIEGLER,AUT,JPN,0.875,0,1,0,0,0
jpn2017,jpn,Ladies,SP,Satoko MIYAHARA,J2,4,0,Mr. Igor PROKOP,SVK,JPN,-0.250,0,0,0,0,0
jpn2017,jpn,Ladies,SP,Satoko MIYAHARA,J3,4,1,Mr. Akira YOSHIZAWA,JPN,JPN,0.875,1,1,0,0,0
jpn2017,jpn,Ladies,SP,Satoko MIYAHARA,J4,4,0,Mr. Walter TOIGO,ITA,JPN,-0.250,0,0,0,0,0
jpn2017,jpn,Ladies,SP,Satoko MIYAHARA,J5,4,0,Ms. Jitka MOKRA,CZE,JPN,-0.250,0,0,0,0,0
jpn2017,jpn,Ladies,SP,Satoko MIYAHARA,J6,4,0,Ms. Olga KOZHEMIAKINA,RUS,JPN,-0.250,0,0,0,0,0
jpn2017,jpn,Ladies,SP,Satoko MIYAHARA,J7,4,1,Ms. Jung-Sue LEE,KOR,JPN,0.875,0,1,0,0,0
jpn2017,jpn,Ladies,SP,Satoko MIYAHARA,J8,4,0,Ms. Deveny DECK,USA,JPN,-0.250,0,0,0,0,0
jpn2017,jpn,Ladies,SP,Satoko MIYAHARA,J9,4,-1,Ms. Sally REHORICK,CAN,JPN,-1.375,0,0,1,0,1
jpn2017,jpn,Ladies,SP,Satoko MIYAHARA,J1,5,3,Mr. Thomas BIEGLER,AUT,JPN,1.125,0,1,0,0,0
jpn2017,jpn,Ladies,SP,Satoko MIYAHARA,J2,5,2,Mr. Igor PROKOP,SVK,JPN,0.000,0,0,0,0,0
jpn2017,jpn,Ladies,SP,Satoko MIYAHARA,J3,5,2,Mr. Akira YOSHIZAWA,JPN,JPN,0.000,1,0,0,0,0
jpn2017,jpn,Ladies,SP,Satoko MIYAHARA,J4,5,1,Mr. Walter TOIGO,ITA,JPN,-1.125,0,0,1,0,0
jpn2017,jpn,Ladies,SP,Satoko MIYAHARA,J5,5,1,Ms. Jitka MOKRA,CZE,JPN,-1.125,0,0,1,0,0
jpn2017,jpn,Ladies,SP,Satoko MIYAHARA,J6,5,2,Ms. Olga KOZHEMIAKINA,RUS,JPN,0.000,0,0,0,0,0
jpn2017,jpn,Ladies,SP,Satoko MIYAHARA,J7,5,2,Ms. Jung-Sue LEE,KOR,JPN,0.000,0,0,0,0,0
jpn2017,jpn,Ladies,SP,Satoko MIYAHARA,J8,5,3,Ms. Deveny DECK,USA,JPN,1.125,0,1,0,0,0
jpn2017,jpn,Ladies,SP,Satoko MIYAHARA,J9,5,2,Ms. Sally REHORICK,CAN,JPN,0.000,0,0,0,0,0
jpn2017,jpn,Ladies,SP,Satoko MIYAHARA,J1,6,1,Mr. Thomas BIEGLER,AUT,JPN,0.000,0,0,0,0,0
jpn2017,jpn,Ladies,SP,Satoko MIYAHARA,J2,6,2,Mr. Igor PROKOP,SVK,JPN,1.125,0,1,0,0,0
jpn2017,jpn,Ladies,SP,Satoko MIYAHARA,J3,6,2,Mr. Akira YOSHIZAWA,JPN,JPN,1.125,1,1,0,0,0
jpn2017,jpn,Ladies,SP,Satoko MIYAHARA,J4,6,1,Mr. Walter TOIGO,ITA,JPN,0.000,0,0,0,0,0
jpn2017,jpn,Ladies,SP,Satoko MIYAHARA,J5,6,0,Ms. Jitka MOKRA,CZE,JPN,-1.125,0,0,1,0,0
jpn2017,jpn,Ladies,SP,Satoko MIYAHARA,J6,6,1,Ms. Olga KOZHEMIAKINA,RUS,JPN,0.000,0,0,0,0,0
jpn2017,jpn,Ladies,SP,Satoko MIYAHARA,J7,6,1,Ms. Jung-Sue LEE,KOR,JPN,0.000,0,0,0,0,0
jpn2017,jpn,Ladies,SP,Satoko MIYAHARA,J8,6,1,Ms. Deveny DECK,USA,JPN,0.000,0,0,0,0,0
jpn2017,jpn,Ladies,SP,Satoko MIYAHARA,J9,6,0,Ms. Sally REHORICK,CAN,JPN,-1.125,0,0,1,0,0
jpn2017,jpn,Ladies,SP,Satoko MIYAHARA,J1,7,3,Mr. Thomas BIEGLER,AUT,JPN,0.250,0,1,0,0,0
jpn2017,jpn,Ladies,SP,Satoko MIYAHARA,J2,7,3,Mr. Igor PROKOP,SVK,JPN,0.250,0,1,0,0,0
jpn2017,jpn,Ladies,SP,Satoko MIYAHARA,J3,7,3,Mr. Akira YOSHIZAWA,JPN,JPN,0.250,1,1,0,0,0
jpn2017,jpn,Ladies,SP,Satoko MIYAHARA,J4,7,2,Mr. Walter TOIGO,ITA,JPN,-0.875,0,0,1,0,0
jpn2017,jpn,Ladies,SP,Satoko MIYAHARA,J5,7,3,Ms. Jitka MOKRA,CZE,JPN,0.250,0,1,0,0,0
jpn2017,jpn,Ladies,SP,Satoko MIYAHARA,J6,7,2,Ms. Olga KOZHEMIAKINA,RUS,JPN,-0.875,0,0,1,0,0
jpn2017,jpn,Ladies,SP,Satoko MIYAHARA,J7,7,3,Ms. Jung-Sue LEE,KOR,JPN,0.250,0,1,0,0,0
jpn2017,jpn,Ladies,SP,Satoko MIYAHARA,J8,7,3,Ms. Deveny DECK,USA,JPN,0.250,0,1,0,0,0
jpn2017,jpn,Ladies,SP,Satoko MIYAHARA,J9,7,3,Ms. Sally REHORICK,CAN,JPN,0.250,0,1,0,0,0
jpn2017,jpn,Ladies,SP,Alena LEONOVA,J1,1,0,Mr. Thomas BIEGLER,AUT,RUS,-1.000,0,0,1,0,0
jpn2017,jpn,Ladies,SP,Alena LEONOVA,J2,1,2,Mr. Igor PROKOP,SVK,RUS,1.250,0,1,0,1,0
jpn2017,jpn,Ladies,SP,Alena LEONOVA,J3,1,1,Mr. Akira YOSHIZAWA,JPN,RUS,0.125,0,0,0,0,0
jpn2017,jpn,Ladies,SP,Alena LEONOVA,J4,1,0,Mr. Walter TOIGO,ITA,RUS,-1.000,0,0,1,0,0
jpn2017,jpn,Ladies,SP,Alena LEONOVA,J5,1,1,Ms. Jitka MOKRA,CZE,RUS,0.125,0,0,0,0,0
jpn2017,jpn,Ladies,SP,Alena LEONOVA,J6,1,1,Ms. Olga KOZHEMIAKINA,RUS,RUS,0.125,1,0,0,0,0
jpn2017,jpn,Ladies,SP,Alena LEONOVA,J7,1,1,Ms. Jung-Sue LEE,KOR,RUS,0.125,0,0,0,0,0
jpn2017,jpn,Ladies,SP,Alena LEONOVA,J8,1,1,Ms. Deveny DECK,USA,RUS,0.125,0,0,0,0,0
jpn2017,jpn,Ladies,SP,Alena LEONOVA,J9,1,1,Ms. Sally REHORICK,CAN,RUS,0.125,0,0,0,0,0
jpn2017,jpn,Ladies,SP,Alena LEONOVA,J1,2,1,Mr. Thomas BIEGLER,AUT,RUS,-0.375,0,0,1,0,0
jpn2017,jpn,Ladies,SP,Alena LEONOVA,J2,2,1,Mr. Igor PROKOP,SVK,RUS,-0.375,0,0,1,0,0
jpn2017,jpn,Ladies,SP,Alena LEONOVA,J3,2,2,Mr. Akira YOSHIZAWA,JPN,RUS,0.750,0,1,0,0,0
jpn2017,jpn,Ladies,SP,Alena LEONOVA,J4,2,1,Mr. Walter TOIGO,ITA,RUS,-0.375,0,0,1,0,0
jpn2017,jpn,Ladies,SP,Alena LEONOVA,J5,2,1,Ms. Jitka MOKRA,CZE,RUS,-0.375,0,0,1,0,0
jpn2017,jpn,Ladies,SP,Alena LEONOVA,J6,2,1,Ms. Olga KOZHEMIAKINA,RUS,RUS,-0.375,1,0,1,0,0
jpn2017,jpn,Ladies,SP,Alena LEONOVA,J7,2,1,Ms. Jung-Sue LEE,KOR,RUS,-0.375,0,0,1,0,0
jpn2017,jpn,Ladies,SP,Alena LEONOVA,J8,2,2,Ms. Deveny DECK,USA,RUS,0.750,0,1,0,0,0
jpn2017,jpn,Ladies,SP,Alena LEONOVA,J9,2,2,Ms. Sally REHORICK,CAN,RUS,0.750,0,1,0,0,0
jpn2017,jpn,Ladies,SP,Alena LEONOVA,J1,3,2,Mr. Thomas BIEGLER,AUT,RUS,0.750,0,1,0,0,0
jpn2017,jpn,Ladies,SP,Alena LEONOVA,J2,3,2,Mr. Igor PROKOP,SVK,RUS,0.750,0,1,0,0,0
jpn2017,jpn,Ladies,SP,Alena LEONOVA,J3,3,2,Mr. Akira YOSHIZAWA,JPN,RUS,0.750,0,1,0,0,0
jpn2017,jpn,Ladies,SP,Alena LEONOVA,J4,3,1,Mr. Walter TOIGO,ITA,RUS,-0.375,0,0,0,0,0
jpn2017,jpn,Ladies,SP,Alena LEONOVA,J5,3,1,Ms. Jitka MOKRA,CZE,RUS,-0.375,0,0,0,0,0
jpn2017,jpn,Ladies,SP,Alena LEONOVA,J6,3,2,Ms. Olga KOZHEMIAKINA,RUS,RUS,0.750,1,1,0,0,0
jpn2017,jpn,Ladies,SP,Alena LEONOVA,J7,3,1,Ms. Jung-Sue LEE,KOR,RUS,-0.375,0,0,0,0,0
jpn2017,jpn,Ladies,SP,Alena LEONOVA,J8,3,2,Ms. Deveny DECK,USA,RUS,0.750,0,1,0,0,0
jpn2017,jpn,Ladies,SP,Alena LEONOVA,J9,3,-1,Ms. Sally REHORICK,CAN,RUS,-2.625,0,0,1,0,1
jpn2017,jpn,Ladies,SP,Alena LEONOVA,J1,4,1,Mr. Thomas BIEGLER,AUT,RUS,1.000,0,1,0,0,0
jpn2017,jpn,Ladies,SP,Alena LEONOVA,J2,4,1,Mr. Igor PROKOP,SVK,RUS,1.000,0,1,0,0,0
jpn2017,jpn,Ladies,SP,Alena LEONOVA,J3,4,1,Mr. Akira YOSHIZAWA,JPN,RUS,1.000,0,1,0,0,0
jpn2017,jpn,Ladies,SP,Alena LEONOVA,J4,4,-2,Mr. Walter TOIGO,ITA,RUS,-2.375,0,0,1,0,1
jpn2017,jpn,Ladies,SP,Alena LEONOVA,J5,4,0,Ms. Jitka MOKRA,CZE,RUS,-0.125,0,0,0,0,0
jpn2017,jpn,Ladies,SP,Alena LEONOVA,J6,4,0,Ms. Olga KOZHEMIAKINA,RUS,RUS,-0.125,1,0,0,0,0
jpn2017,jpn,Ladies,SP,Alena LEONOVA,J7,4,0,Ms. Jung-Sue LEE,KOR,RUS,-0.125,0,0,0,0,0
jpn2017,jpn,Ladies,SP,Alena LEONOVA,J8,4,1,Ms. Deveny DECK,USA,RUS,1.000,0,1,0,0,0
jpn2017,jpn,Ladies,SP,Alena LEONOVA,J9,4,-1,Ms. Sally REHORICK,CAN,RUS,-1.250,0,0,0,0,0
jpn2017,jpn,Ladies,SP,Alena LEONOVA,J1,5,1,Mr. Thomas BIEGLER,AUT,RUS,0.250,0,1,0,0,0
jpn2017,jpn,Ladies,SP,Alena LEONOVA,J2,5,1,Mr. Igor PROKOP,SVK,RUS,0.250,0,1,0,0,0
jpn2017,jpn,Ladies,SP,Alena LEONOVA,J3,5,1,Mr. Akira YOSHIZAWA,JPN,RUS,0.250,0,1,0,0,0
jpn2017,jpn,Ladies,SP,Alena LEONOVA,J4,5,0,Mr. Walter TOIGO,ITA,RUS,-0.875,0,0,1,0,0
jpn2017,jpn,Ladies,SP,Alena LEONOVA,J5,5,1,Ms. Jitka MOKRA,CZE,RUS,0.250,0,1,0,0,0
jpn2017,jpn,Ladies,SP,Alena LEONOVA,J6,5,1,Ms. Olga KOZHEMIAKINA,RUS,RUS,0.250,1,1,0,0,0
